X,Y,Z,r
21.1584,489.919,40.0015,2.99809
-21.0215,318.189,-32.5891,2.99766
-35.9521,401.851,-39.5868,2.99762
4.37805,327.453,75.7468,2.9975
-37.4663,78.6324,39.9756,2.99746
-19.8065,252.269,59.3629,2.99683
14.8843,530.924,-95.0042,2.99677
34.3135,458.68,-95.0538,2.99676
-29.2654,169.578,23.8679,2.99657
-17.2908,532.678,-39.8845,2.99644
-45.0502,293.213,-81.7949,2.99644
-35.8494,123.914,-29.5143,2.99631
-37.4124,549.896,95.0066,2.99622
-6.97156,291.896,8.04553,2.99618
27.7424,491.161,-84.8547,2.99586
-14.764,484.43,-28.5784,2.99581
-2.95715,28.4956,55.5042,2.99581
45.0331,303.424,-54.4824,2.99571
-45.052,392.711,38.0272,2.99564
8.01172,374.424,22.512,2.99563
51.1051,102.65,57.8773,2.9955
23.0618,571.867,47.9374,2.99528
31.9628,395.133,66.906,2.99525
-18.705,13.9922,-95.0109,2.99489
51.1025,62.2681,-95.0978,2.99477
-13.6106,213.667,59.9305,2.99473
27.1471,392.609,58.3552,2.99473
33.0811,268.877,-62.9199,2.99461
-26.9536,355.587,-93.2087,2.9944
16.5063,231.49,87.6904,2.99394
-45.0105,441.956,-69.618,2.99363
-36.3878,188.268,-9.16626,2.99327
45.0105,377.463,-95.0376,2.99318
43.0364,185.941,19.6779,2.99298
-33.1523,121.46,-2.32874,2.99293
7.27844,72.8138,56.283,2.99277
22.9442,416.425,55.4728,2.99275
21.2638,570.268,16.645,2.99275
-45.0186,549.61,69.4557,2.99269
-24.3466,319.445,86.7068,2.99262
-34.0293,284.763,40.4119,2.99261
36.4672,524.83,23.3799,2.99247
25.7441,242.783,95.0483,2.99236
-6.48975,183.606,35.507,2.99232
-13.6584,218.244,95.014,2.99226
1.45862,540.391,-19.8304,2.99203
29.9688,306.249,-31.7965,2.99198
-6.39868,60.85,21.3662,2.99176
20.6398,149.471,85.4907,2.99173
-27.8326,241.34,-15.8225,2.99163
30.4948,472.832,-86.4858,2.9916
22.8993,508.454,-13.1818,2.9915
-27.9661,247.853,-83.2107,2.99139
-3.58508,307.487,61.0784,2.99135
-45.0869,314.095,47.8182,2.99124
-29.1187,195.619,20.8533,2.99123
-14.4635,287.645,-28.9771,2.99113
0.316162,551.505,12.2794,2.99098
17.9885,413.828,-35.8981,2.99076
-21.5093,220.985,2.07922,2.99076
-38.8954,299.951,53.9712,2.99062
14.3398,406.711,36.5254,2.99058
-24.4077,413.219,-65.433,2.9903
-3.4917,240.194,-86.4175,2.99015
32.9023,171.834,5.81055,2.98992
-19.6752,533.746,86.1406,2.98986
-19.5037,433.206,28.8591,2.9898
13.7865,185.342,24.7426,2.98952
-45.0879,84.6947,53.5686,2.98952
-3.19238,450.045,48.4685,2.98886
-16.2902,292.128,-38.4722,2.98874
-16.507,60.1146,-75.6393,2.98864
45.0459,233.752,12.3298,2.98856
7.86768,378.157,73.7125,2.98847
-44.5614,531.97,40.7826,2.9883
33.9894,357.841,91.3209,2.98802
1.05554,451.624,-53.595,2.98766
5.99329,158.511,-90.9219,2.98765
36.3044,20.4364,-39.8131,2.98741
42.415,36.616,17.2498,2.9874
2.94507,297.771,8.21533,2.98737
-21.9166,306.729,-45.4125,2.98737
1.83679,138.182,-87.1344,2.98731
16.5574,119.802,-28.9818,2.98681
20.106,368.773,-18.2419,2.9868
36.5266,540.597,-83.7362,2.98677
-17.7905,377.519,19.8539,2.98671
35.5205,452.993,30.4216,2.98669
26.0365,341.736,-6.37097,2.98643
45.0543,459.444,-25.2195,2.98588
-30.9882,329.389,-25.514,2.98588
8.75452,285.016,-40.985,2.98577
-25.8014,305.237,23.1394,2.98516
51.0701,14.3101,-95.1704,2.98515
-37.0088,341.599,-59.4806,2.98506
36.7321,449.454,39.6403,2.98506
8.005,393.751,66.5256,2.98504
-18.2349,465.745,-59.325,2.98466
-23.9948,479.579,83.6295,2.98459
-45.0515,278.764,-95.0223,2.9845
-5.61084,411.17,82.8011,2.98449
11.9462,440.88,31.2546,2.98444
7.71643,335.026,48.3007,2.98438
-36.113,312.62,81.0862,2.98433
-10.7887,502.809,-46.2416,2.98426
-15.1453,4.86963,7.96875,2.98421
36.4692,486.808,35.1116,2.98414
14.3938,317.5,52.007,2.9841
-30.0177,264.161,1.76343,2.98409
34.7078,512.017,-35.2421,2.98398
-38.0366,126.236,-95.0432,2.98377
36.6609,273.861,-93.1614,2.98368
-23.7969,163.5,-95.0475,2.98319
-10.1222,429.8,-29.5001,2.98294
15.5598,38.9117,-90.0162,2.98292
-26.6372,91.0802,-60.9818,2.98287
11.0815,174.329,-30.1409,2.98285
3.34827,302.319,-19.2932,2.98273
45.0222,540.04,54.8821,2.98253
36.4615,465.821,-45.6843,2.98244
38.1212,142.434,95.0569,2.9823
-22.4674,19.6134,-20.4454,2.98211
-16.0798,344.874,-68.3651,2.98194
45.03,430.956,7.55737,2.98168
23.8538,106.455,84.5039,2.98163
-4.36353,371.203,95.0197,2.98145
-15.4879,20.2006,-85.9752,2.98141
-4.66052,364.594,-85.0525,2.98137
12.38,119.196,-2.51318,2.98134
24.8805,476.723,-28.1259,2.98128
-39.3606,450.153,-26.635,2.98126
0.189819,213.068,-44.9399,2.98124
-34.5872,176.78,95.0421,2.98121
-3.39832,409.615,-77.8798,2.98108
14.4514,156.738,-50.9534,2.9809
45.0262,470.096,-95.0426,2.98068
35.3569,75.6412,54.0809,2.98061
13.4835,415.978,-68.4034,2.98056
1.43005,141.615,68.6371,2.98011
15.5308,420.666,27.842,2.98002
-14.9326,513.071,18.123,2.97965
-45.0284,473.807,-77.0605,2.97959
2.13867,111.565,-24.8652,2.97947
35.1333,509.949,-83.2979,2.97942
14.213,102.426,59.0485,2.97941
-28.8339,384.368,-21.637,2.97939
8.79834,405.695,73.9808,2.97939
45.0823,231.809,79.7937,2.97919
-23.4105,55.3359,-27.1646,2.97918
17.137,199.228,78.5597,2.97887
-22.5472,174.282,-38.4781,2.97881
-45.0367,191.144,-69.9452,2.97835
7.73718,37.6578,33.2079,2.97834
-9.68689,479.096,-42.541,2.97831
51.0237,55.6514,38.3682,2.9782
43.437,523.472,49.0553,2.97818
51.1432,14.0865,-33.7827,2.97813
12.9829,4.88757,17.3892,2.97807
2.48657,171.151,-56.4735,2.97804
39.5944,108.203,55.6598,2.97796
-28.9844,411.313,48.0424,2.97773
-29.8234,271.763,-28.4792,2.97735
45.0322,510.499,5.82117,2.9773
-3.69177,401.776,95.0442,2.97715
29.2075,241.746,74.9044,2.9769
-18.976,456.51,42.3748,2.97688
-45.0439,360.869,-85.3164,2.97629
7.75586,467.22,-5.70508,2.97614
37.7262,162.158,-40.7703,2.97612
-4.86633,542.639,-12.4608,2.97595
45.1089,331.661,-73.6915,2.97578
-22.3801,195.373,85.047,2.97552
23.9735,73.2219,-44.1704,2.97523
-28.2209,257.401,19.6201,2.97514
-8.2146,56.8723,-53.2026,2.97505
-44.64,544.596,33.9429,2.97492
25.4288,92.5825,-31.5718,2.97491
12.5132,418.901,-95.0325,2.97487
-28.6115,568.521,95.0287,2.97438
34.3737,222.357,87.527,2.97416
18.2462,403.675,-74.4264,2.97397
-22.3887,515.852,28.9191,2.97384
45.0925,184.993,-6.99768,2.97309
-0.383911,283.386,34.4062,2.97308
-20.2472,521.041,20.7153,2.973
-27.317,416.098,-95.0325,2.97294
-32.3049,330.412,-35.309,2.97255
-27.453,453.536,-75.7454,2.97246
6.40845,222.033,-81.5604,2.97227
-25.6989,545.336,18.5312,2.97221
21.7023,78.0458,-18.8857,2.97217
9.04407,36.0592,-47.1113,2.97199
4.50586,389.674,-60.4691,2.97195
45.0369,490.328,-18.3743,2.97159
34.4357,4.82458,-73.2335,2.9715
-23.5559,508.95,-95.0487,2.97148
15.8401,23.2178,35.537,2.97113
-30.8658,83.5259,5.85864,2.97083
-2.83447,23.0277,-65.5144,2.97074
0.270142,435.807,60.2659,2.97072
24.2235,215.766,74.7461,2.97064
16.9097,270.752,35.521,2.97023
45.0345,407.732,-62.1487,2.9702
-36.1774,451.485,-45.6418,2.97006
-17.2184,394.2,-41.8901,2.96992
9.30713,225.48,54.14,2.96989
-45.0376,476.979,55.8295,2.96989
33.8484,215.681,-21.4791,2.96986
5.21606,514.935,42.649,2.96985
40.5265,94.1458,-43.7352,2.96984
-36.5873,182.201,-16.983,2.96983
-23.0742,190.326,14.6708,2.96967
29.6133,313.442,-88.4543,2.96966
-24.4865,68.6807,-85.7715,2.96928
20.6578,301.358,-47.2908,2.96887
4.60681,511.377,-21.782,2.96871
17.8821,138.166,95.0844,2.9687
13.702,75.7098,-11.5583,2.96859
0.292358,309.804,-65.1798,2.96855
-45.1362,317.293,-16.8636,2.96853
6.52856,365.079,44.157,2.9685
-12.5175,93.0614,95.0366,2.96844
-26.2491,33.3475,2.66321,2.96827
-19.4244,202.376,38.4913,2.96808
-45.0737,314.217,95.1024,2.96804
51.1495,71.3799,47.3383,2.96785
-28.0558,321.037,-95.0682,2.96675
-15.1298,446.935,24.5714,2.96673
-0.663208,292.402,-51.7787,2.96666
-14.4802,88.2427,65.5258,2.96658
28.7902,560.794,39.2676,2.9664
-45.0438,531.164,-75.3765,2.96618
-4.54285,287.049,-28.5326,2.96617
-45.0552,54.5206,52.5244,2.96601
45.0485,254.656,63.8713,2.96569
1.41089,137.042,-37.3331,2.96549
-45.0039,391.099,-1.09656,2.96534
31.7993,41.4901,-37.79,2.96519
-35.1105,564.3,39.7013,2.96502
31.3075,445.028,76.0903,2.96502
-9.71594,121.07,34.7958,2.96498
-25.6462,426.372,55.8804,2.96497
-8.33728,38.1071,85.4269,2.96481
-45.0609,259.408,76.4392,2.96425
36.0122,203.338,-34.5812,2.96417
-14.7677,406.798,67.0679,2.96416
2.28113,208.27,-87.3893,2.96408
23.4752,119.98,-5.38367,2.96388
-0.252441,203.475,10.411,2.96334
7.23938,449.994,25.7131,2.96316
-25.6105,348.995,-85.881,2.9623
-29.2906,185.951,-60.4032,2.96223
17.3994,268.663,56.0126,2.96173
-45.0543,155.827,-33.3834,2.9615
-31.3685,454.588,-53.7561,2.96149
36.871,514.778,35.0853,2.96148
17.8738,225.144,-28.1295,2.96107
-11.4554,537.264,-46.5221,2.96088
-6.20129,410.117,-36.7135,2.96051
37.1885,347.207,-45.2626,2.96042
-37.8921,474.021,-1.24731,2.96038
-27.8422,548.171,73.0913,2.96025
36.9009,243.957,-13.0958,2.9602
1.5752,304.113,42.8077,2.95995
-28.7051,88.3057,61.1597,2.95986
39.7673,85.4753,-78.1321,2.95974
-10.4673,234.56,5.37854,2.95964
32.1493,496.927,-95.064,2.95956
33.1182,117.469,95.0564,2.95925
19.4972,471.607,-47.3462,2.95913
-11.0471,375.184,0.943848,2.95902
-2.02759,199.992,-95.066,2.95887
-45.0784,327.151,21.3363,2.95854
-2.36462,213.329,-95.0767,2.95831
3.74451,243.997,72.2219,2.95827
-8.4668,259.795,37.0823,2.95827
-3.16187,460.578,-54.0001,2.95815
-19.5262,239.083,59.7671,2.95812
36.688,425.212,-95.0226,2.95811
45.1467,242.828,-95.0996,2.95806
38.4403,57.5741,-35.5312,2.95756
29.6699,146.737,-50.1735,2.95746
27.9221,361.903,25.4565,2.95715
-45.0885,197.443,47.1315,2.95691
10.5626,178.074,41.6445,2.95688
9.43091,457.44,40.4026,2.95643
-12.618,420.422,-23.0292,2.95641
2.26941,111.737,-95.1108,2.95634
-44.9393,250.506,68.0909,2.95634
24.1528,100.852,76.3148,2.9562
-41.7916,382.544,81.2975,2.95618
6.82581,246.231,53.3032,2.95611
-0.00134277,63.4176,12.7327,2.95602
-33.105,150.554,-43.8417,2.95597
-37.1733,54.0577,-3.88477,2.95593
-45.0892,184.424,56.4489,2.95569
51.1589,33.1505,95.1636,2.95563
-8.79175,265.623,63.292,2.95533
-35.6216,147.448,8.23438,2.95513
14.2003,497.029,-95.0675,2.95507
-34.9647,65.0641,77.2448,2.95505
-45.2123,120.484,95.0568,2.95462
-19.4686,354.374,84.947,2.95447
41.8176,13.9158,-85.4044,2.95442
-12.7603,68.1261,23.5546,2.95422
-23.7753,197.027,-14.9374,2.95401
-29.2554,298.761,87.0897,2.95382
10.8574,355.289,-4.04102,2.95346
-45.0983,504.116,83.9197,2.95337
22.1442,408.514,-19.1794,2.95319
-45.0684,228.492,-15.0323,2.9531
-34.7168,52.986,45.1595,2.95272
-17.6843,495.664,39.7562,2.95267
-23.5432,499.579,-4.9552,2.95262
24.939,194.862,-79.9717,2.95258
45.0493,480.87,26.2565,2.95248
-45.0497,341.139,-89.9471,2.95247
14.673,289.453,-76.4956,2.95245
-28.2059,555.457,95.0508,2.95168
-17.985,493.19,49.3292,2.95132
-19.8934,513.779,-83.6993,2.95125
35.326,541.155,-49.9656,2.95121
2.70117,34.0443,-12.0957,2.9512
9.3844,319.563,81.2629,2.95114
34.249,536.557,35.4296,2.95102
-13.0348,413.869,-75.8949,2.95074
22.6479,548.658,-38.6226,2.95053
-10.6589,405.011,3.78979,2.95043
-35.6986,492.945,19.6549,2.95013
-45.0775,83.797,43.7053,2.9501
-23.1765,342.345,53.7124,2.94981
-0.94458,564.206,37.713,2.94942
21.0684,377.183,44.1921,2.94931
-16.5879,151.087,-41.2809,2.94902
-19.5651,122.863,77.9319,2.94884
-37.6172,265.227,19.192,2.9488
-22.045,44.2812,-52.3148,2.94867
31.3499,72.8793,-95.1803,2.94864
45.0955,408.445,-95.062,2.94837
-22.8457,456.037,-58.5769,2.94828
0.660034,294.708,-25.0427,2.94815
-9.07654,329.792,-50.8762,2.94805
-20.6517,295.649,71.1116,2.94805
-9.28088,150.335,80.7799,2.94801
34.1036,547.907,-77.4634,2.94786
-6.70117,254.164,-83.554,2.94782
-3.28015,486.396,-48.9336,2.94773
-18.5919,510.698,91.144,2.94752
45.0691,363.783,-95.0734,2.94749
-30.2349,4.93213,-21.4561,2.94727
35.4478,171.03,87.351,2.94726
37.3256,494.71,41.0511,2.94679
-27.6154,567.006,-10.6895,2.94672
-6.87158,463.724,66.8329,2.94661
-45.0679,135.937,44.6093,2.94653
-31.3842,395.975,30.5427,2.94651
8.45532,164.447,-13.8396,2.94639
-32.717,479.235,-74.4442,2.94638
-33.0492,202.873,26.2961,2.94631
-18.6692,109.287,75.163,2.94625
-36.821,206.622,59.3912,2.94617
37.1416,223.264,-26.6965,2.94604
-29.7085,300.924,34.9518,2.94601
32.5652,40.5011,59.1523,2.94591
-33.2961,499.436,-3.30249,2.94585
5.67871,559.158,-8.99084,2.94571
18.2328,92.8322,28.3989,2.9457
-6.68079,9.68262,-55.4736,2.94569
-13.0624,429.324,-9.59741,2.94541
-21.1511,386.962,-53.5878,2.94534
6.29272,405.499,-49.1656,2.94503
33.6538,32.125,-53.7866,2.94482
-18.6743,107.448,10.0912,2.94455
-23.8192,244.348,92.2372,2.94446
-37.2981,202.842,86.7424,2.94426
-14.0607,125.689,-95.1029,2.94425
16.4978,331.147,4.75525,2.94411
-8.84033,232.244,21.6992,2.94403
-29.2803,493.364,-23.7271,2.944
-0.57666,327.861,-46.118,2.94399
-45.1218,406.701,95.0701,2.94395
-36.076,191.45,2.7489,2.94378
-10.6466,249.381,-0.966675,2.94373
-45.1069,443.091,-31.4062,2.94368
38.3856,50.9025,-95.1362,2.94332
-37.2252,89.7561,9.91919,2.94319
-5.16113,128.336,-40.8988,2.94307
-6.42615,164.232,-27.1024,2.94306
38.5092,277.659,-46.3558,2.94298
-22.7733,323.796,-80.3091,2.94295
-45.1182,71.2375,-6.49768,2.94281
-13.6622,39.3959,-4.08203,2.94245
-17.4617,384.958,95.0828,2.94204
-27.6166,255.805,54.4799,2.94202
-11.6238,41.6266,-77.4218,2.94187
30.7367,223.911,-76.9375,2.94185
-45.0717,408.463,34.4507,2.94169
-45.1184,32.8319,-66.9318,2.94153
51.0859,17.9124,-51.2391,2.94095
-22.6974,349.195,-9.95007,2.94087
-45.0645,403.08,-43.4025,2.94067
12.2521,117.728,-95.115,2.94066
-21.9589,264.581,51.9604,2.94044
18.3168,65.7371,-87.4651,2.94018
30.9135,570.443,40,2.94013
15.3949,183.412,74.427,2.94001
6.20557,72.041,-19.4889,2.93986
51.1639,23.3052,95.0964,2.93979
-23.0153,69.2117,63.1345,2.93979
33.9237,114.066,29.1082,2.9397
-40.3826,317.44,-64.5416,2.93961
6.80981,223.525,-18.4543,2.9396
28.3344,518.778,-56.7527,2.93952
36.0892,33.257,-33.7371,2.93941
-7.79272,331.963,61.1345,2.93919
-15.6993,568.624,5.80896,2.93918
-15.2916,327.826,30.0304,2.93912
-3.93506,431.515,-44.818,2.9381
-5.02234,307.635,-19.4066,2.93783
4.82556,444.917,66.5437,2.93765
-45.0824,419.921,73.7393,2.93759
-29.2917,81.2982,-95.0984,2.93742
25.6426,65.4082,-80.9542,2.93716
22.9928,30.2854,-75.7267,2.93699
-7.24548,414.253,48.1555,2.93698
36.4877,13.5552,30.0183,2.93689
10.3606,367.216,15.8269,2.93677
-26.5538,130.973,35.5598,2.93672
-2.87988,323.235,-70.6489,2.93652
21.5411,190.379,-37.3188,2.93647
27.2206,272.92,86.2103,2.93645
-35.5642,226.556,42.3577,2.9362
28.7491,81.6915,78.4178,2.93604
40.4454,286.61,85.9911,2.93583
27.2097,488.374,-95.0999,2.93582
-16.3273,237.054,-32.2443,2.93581
-2.08521,480.728,-14.6093,2.93542
-12.1044,506.938,-82.8798,2.93526
-43.5566,147.456,75.0869,2.93505
51.1637,52.8971,-9.54932,2.93491
26.4889,566.36,95.0718,2.93491
36.2208,346.46,-74.218,2.93484
38.8348,220.93,-14.7208,2.93474
45.0908,401.238,-69.5967,2.93435
16.6044,468.963,61.4781,2.93427
-9.72302,490.75,63.3612,2.93387
-45.077,492.043,33.5942,2.93368
-37.1605,555.667,69.6321,2.93362
3.49292,161.977,31.4034,2.93354
35.4052,194.374,-25.5249,2.9335
-1.88953,253.988,95.1671,2.93349
32.3335,113.107,-35.5372,2.93333
36.4423,495.139,-57.7261,2.93314
9.30237,515.524,33.6472,2.9331
-5.36987,508.471,28.1287,2.93253
-31.2864,525.445,-95.0833,2.93217
33.2375,193.017,2.10681,2.93199
15.2045,162.397,3.13672,2.93176
-39.3058,277.014,-31.4653,2.93167
18.988,208.756,1.66492,2.93154
36.2761,447.897,-16.5804,2.93152
13.4109,22.3939,45.0503,2.93136
-19.5444,566.587,-5.00903,2.93135
-17.4777,122.922,2.15271,2.93109
-45.0673,394.728,21.1406,2.93095
12.3707,288.281,-95.1481,2.93078
-8.52698,280.175,46.014,2.93069
24.7773,397.277,-14.9171,2.93068
-42.5956,258.578,-3.62781,2.93063
-17.6172,332.367,-95.1198,2.93044
-29.6416,215.435,1.54565,2.93037
-29.4525,121.115,6.83667,2.9303
-45.0736,406.13,-52.7861,2.93028
-19.3925,84.6035,-62.2865,2.92995
35.5394,158.532,-8.40918,2.92989
17.0365,565.173,43.7725,2.92971
-27.4303,356.535,-14.4734,2.9296
16.0131,253.471,73.8585,2.92947
28.9003,133.884,-47.5908,2.92926
9.53821,123.267,95.0649,2.92917
-16.6753,118.596,49.7368,2.92913
45.073,500.219,-18.6189,2.92899
45.2603,210.43,58.7506,2.92884
17.0806,292.207,-46.2031,2.9287
-45.074,507.676,-45.1838,2.92845
-5.93176,228.177,-21.3669,2.92837
25.2289,32.1025,-20.689,2.92808
-45.1124,297.013,11.1072,2.92793
-18.5455,537.743,29.0111,2.92789
-24.0681,204.631,22.7107,2.9277
10.5164,565.983,93.2407,2.92769
30.8636,176.9,-31.3884,2.92768
-32.7516,152.316,-18.7958,2.92762
26.4299,198.211,-53.4231,2.9276
-13.0244,368.443,-5.98376,2.9276
45.1764,211.089,76.9734,2.92756
-45.0906,433.636,-52.5551,2.92756
-43.4362,181.83,-42.5839,2.92749
33.0347,72.8907,23.8171,2.92749
26.3662,511.497,12.2594,2.92739
51.2368,4.64539,-95.217,2.92736
9.47156,542.311,-10.3975,2.92732
-37.3127,37.6135,-70.4496,2.9273
-17.0492,52.422,33.0126,2.92709
-19.6412,415.48,-57.049,2.9268
5.20166,46.9193,-52.5842,2.92675
-26.9634,289.736,75.8197,2.92663
11.3337,214.667,15.6287,2.92643
-45.1451,394.804,-38.0577,2.92641
-37.3628,4.86548,-28.2754,2.92632
20.709,519.017,-32.1387,2.926
10.5743,331.229,-54.2195,2.92589
-45.0764,561.924,-49.9027,2.92581
13.6283,367.584,66.5281,2.92546
-45.1254,143.286,27.8274,2.92542
45.0748,534.565,-37.7659,2.92516
14.2684,184.223,-22.337,2.92503
28.3839,497.149,-26.1898,2.92486
-45.0958,43.6096,56.3525,2.9248
-1.1272,48.5457,-95.2069,2.92471
-6.83643,403.714,-52.563,2.92469
1.10144,408.755,19.7799,2.92462
36.4833,431.87,-43.8497,2.92455
15.8123,534.603,42.0911,2.92455
-23.6495,506.825,8.40466,2.92438
-11.7152,164.043,38.1553,2.92437
-6.13245,543.808,95.0851,2.92424
12.2225,268.952,-78.8232,2.92419
29.5945,325.962,26.1207,2.92393
45.0789,571.024,37.3962,2.92368
37.8223,438.249,73.1356,2.92352
-14.8016,109.726,87.4829,2.92347
43.1871,17.9347,14.1597,2.92344
-45.0847,389.987,75.7247,2.9233
36.6115,267.629,-85.4673,2.92324
-24.9364,518.393,-92.4604,2.92316
-28.7648,137.129,-3.19812,2.92299
34.6207,349.501,86.0292,2.9227
45.1908,157.805,-95.1565,2.92265
16.1423,275.263,13.0325,2.92241
-18.2749,321.883,-95.0991,2.92236
45.0891,181.772,95.1385,2.92232
33.6282,94.806,95.1626,2.92222
51.2169,55.1848,61.7294,2.92221
-23.504,215.903,-87.9467,2.92215
45.0934,434.728,-10.3586,2.92214
32.8295,194.42,-60.9407,2.92203
-27.7748,340.593,80.681,2.92188
22.0596,288.979,19.7688,2.9218
-45.1744,145.778,-6.13696,2.92163
-27.7533,163.317,-55.5928,2.92145
42.0775,334.938,-11.9324,2.92126
51.0413,48.7255,13.3735,2.92119
28.8615,472.33,95.0803,2.92111
-30.2788,390.184,-51.7771,2.92089
-45.1085,115.643,71.2369,2.92071
-36.8567,248.571,31.3252,2.9207
-6.13245,533.681,-95.0852,2.92042
21.9805,275.354,50.4692,2.92042
21.8301,365.609,-3.06482,2.92034
-33.2391,216.049,45.2557,2.92032
-24.0682,327.881,-89.233,2.92026
14.9277,103.936,-60.6918,2.92011
3.63281,379.484,83.5131,2.91988
0.621948,388.606,-36.8926,2.91967
19.2156,527.252,-50.8568,2.91954
51.1001,145.151,-14.2371,2.91891
-38.5194,557.852,8.53442,2.91879
-27.2625,99.6912,-12.0608,2.91874
-36.2214,79.1265,16.0331,2.91869
-45.146,257.66,-76.0406,2.9186
-45.1791,310.51,-83.2802,2.91829
-40.0553,374.583,-95.1053,2.91817
45.1332,158.656,-46.2825,2.91767
-14.5815,407.182,80.1003,2.9176
-18.8259,38.0803,-44.8738,2.91758
19.2709,298.172,-76.3365,2.91756
27.7732,86.9524,95.2006,2.91726
-6.47119,150.527,17.5361,2.91722
-11.1415,66.2096,-51.9655,2.91717
33.5403,199.218,-82.0524,2.91711
-16.3311,235.935,-95.2423,2.91707
45.2629,171.158,31.7051,2.91698
-10.0566,551.751,-90.396,2.91677
28.2645,436.995,71.2197,2.91655
-45.1737,158.699,-4.04468,2.91606
-37.9758,472.115,13.634,2.91587
51.1025,39.0302,-47.7954,2.91566
17.3776,436.566,-9.65381,2.9156
-37.5966,151.195,-9.21533,2.91548
5.13269,46.464,26.3567,2.91543
45.1229,167.133,-51.1785,2.91531
23.239,490.674,-65.2615,2.91526
-26.9498,221.104,-34.8235,2.91479
4.7561,106.296,38.3428,2.91449
-5.25671,255.608,4.68591,2.91447
-11.5386,498.296,-87.5469,2.91445
-9.78699,197.221,-46.2604,2.91437
45.1915,194.85,-51.8551,2.91431
6.56055,89.7129,95.2407,2.91424
37.006,444.586,65.6553,2.91393
-43.3633,510.813,-35.6328,2.91354
-14.5391,387.205,-77.5262,2.91348
-20.1608,461.321,-50.6979,2.91326
38.5142,67.3865,-36.1447,2.91314
-7.79541,476.441,52.0535,2.91298
-3.22351,169.417,-48.5955,2.91274
24.3727,44.4554,-64.2206,2.91268
-9.53955,79.184,66.9631,2.9126
-20.0602,424.244,22.3561,2.9126
-27.353,394.625,82.3699,2.91259
-11.1515,481.542,33.7874,2.9124
51.1478,22.6433,-79.2543,2.91239
-23.7466,304.683,69.0966,2.91237
-0.377686,430.313,18.108,2.91222
-37.4698,415.067,82.4551,2.91211
9.72461,497.919,48.7379,2.91192
-31.6403,480.497,2.76306,2.91167
17.5444,519.024,79.4137,2.91147
21.6678,109.21,-55.8842,2.91136
-7.32141,23.0364,48.587,2.91127
41.4043,22.5699,43.0129,2.91122
2.61353,98.6086,-67.5778,2.91098
45.092,189.85,59.5613,2.91092
-7.08167,453.032,-95.1097,2.91063
-45.1123,254.307,-12.1149,2.91038
-1.57739,468.117,-72.7927,2.91035
-27.2335,374.065,-19.8008,2.91033
19.4078,539.729,-95.1,2.91031
-8.67053,540.46,-68.2224,2.91012
-38.9869,514.057,49.6152,2.91004
-22.1161,105.236,-19.2446,2.91002
-29.3871,391.145,-13.8906,2.90997
-6.26843,496.053,-63.9183,2.90992
23.9647,398.913,82.2815,2.90979
45.103,528.691,57.6505,2.90971
-8.58069,568.199,-23.5657,2.90966
-45.0902,518.043,-85.4027,2.90951
45.0901,559.246,-26.5306,2.90938
5.70764,474.892,71.5834,2.90917
